Source	Target	Weight	Date	Class
debatpilprestvri	tvri	1	2019-03-30	True News
debatpilprestvri	mediapemersatubangsa	1	2019-03-30	True News
tvri	mediapemersatubangsa	1	2019-03-30	True News
catatannajwadebatpilpres	narasitv	1	2019-03-30	True News
catatannajwadebatpilpres	suarapenentu	1	2019-03-30	True News
narasitv	suarapenentu	1	2019-03-30	True News
indonesiafraudelection	daruratc1plano	1	2019-04-23	True News
kotaksuara	dprd	1	2019-04-19	True News
tuhantidaktidur	sandiwaraprabohong	1	2018-11-26	Other 2
tuhantidaktidur	prabowoantekaseng	1	2018-11-26	Other 2
tuhantidaktidur	prabowoantekzionis	1	2018-11-26	Other 2
tuhantidaktidur	salam1jempol	1	2018-11-26	Other 2
tuhantidaktidur	safaripdipjokowitop	1	2018-11-26	Other 2
sandiwaraprabohong	prabowoantekaseng	1	2018-11-26	Other 2
sandiwaraprabohong	prabowoantekzionis	1	2018-11-26	Other 2
sandiwaraprabohong	salam1jempol	1	2018-11-26	Other 2
sandiwaraprabohong	safaripdipjokowitop	1	2018-11-26	Other 2
prabowoantekaseng	prabowoantekzionis	1	2018-11-26	Other 2
prabowoantekaseng	salam1jempol	1	2018-11-26	Other 2
prabowoantekaseng	safaripdipjokowitop	1	2018-11-26	Other 2
prabowoantekzionis	salam1jempol	1	2018-11-26	Other 2
prabowoantekzionis	safaripdipjokowitop	1	2018-11-26	Other 2
salam1jempol	safaripdipjokowitop	1	2018-11-26	Other 2
galangperjuanganps	bni8495002001000002	1	2018-11-27	True News
8harilagicoblosprabowosandi	8harilagigantipresiden	1	2019-04-09	False News
lawanradikalismenegara	rezimrepresifantiislam	1	2018-10-18	Misleading News
lawanradikalismenegara	rezimgagal	1	2018-10-18	Misleading News
lawanradikalismenegara	rezimrajahutang	1	2018-10-18	Misleading News
lawanradikalismenegara	rezimkriminalisasiajaranislam	1	2018-10-18	Misleading News
lawanradikalismenegara	jokowisengsarakanrakyat	1	2018-10-18	Misleading News
lawanradikalismenegara	jokowidzalim	1	2018-10-18	Misleading News
rezimrepresifantiislam	rezimgagal	1	2018-10-18	Misleading News
rezimrepresifantiislam	rezimrajahutang	1	2018-10-18	Misleading News
rezimrepresifantiislam	rezimkriminalisasiajaranislam	1	2018-10-18	Misleading News
rezimrepresifantiislam	jokowisengsarakanrakyat	1	2018-10-18	Misleading News
rezimrepresifantiislam	jokowidzalim	1	2018-10-18	Misleading News
rezimgagal	rezimrajahutang	1	2018-10-18	Misleading News
rezimgagal	rezimkriminalisasiajaranislam	1	2018-10-18	Misleading News
rezimgagal	jokowisengsarakanrakyat	1	2018-10-18	Misleading News
rezimgagal	jokowidzalim	1	2018-10-18	Misleading News
rezimrajahutang	rezimkriminalisasiajaranislam	1	2018-10-18	Misleading News
rezimrajahutang	jokowisengsarakanrakyat	1	2018-10-18	Misleading News
rezimrajahutang	jokowidzalim	1	2018-10-18	Misleading News
rezimkriminalisasiajaranislam	jokowisengsarakanrakyat	1	2018-10-18	Misleading News
rezimkriminalisasiajaranislam	jokowidzalim	1	2018-10-18	Misleading News
jokowisengsarakanrakyat	jokowidzalim	1	2018-10-18	Misleading News
ruh212	mcahacktivis	1	2019-05-24	True News
margarethanainggolan	janggal	1	2019-05-23	True News
318diedintheworstinaelection	stopvietnamillegalfishing	1	2019-04-30	False News
stopvietnamillegalfishing	curangitudosa	1	2019-04-30	False News
stopvietnamillegalfishing	pecundangmaincurang	1	2019-04-30	False News
stopvietnamillegalfishing	indonesiaibukotabaru	1	2019-04-30	False News
curangitudosa	pecundangmaincurang	1	2019-04-30	False News
curangitudosa	indonesiaibukotabaru	1	2019-04-30	False News
pecundangmaincurang	indonesiaibukotabaru	1	2019-04-30	False News
tvonecariribut	tvonecobadeligitimasi02	1	2019-03-13	Misleading News
sugengambalwarsasrisultanhbx	prabowomenyapasumbar	1	2019-04-02	Other 2
amplopluhutadamaunya	ilcseranganfajar	1	2019-04-02	True News
amplopluhutadamaunya	bikinmalu	1	2019-04-02	True News
ilcseranganfajar	bikinmalu	1	2019-04-02	True News
yusrilnorakdankasarmainnya	13harilagicobloscapres02	1	2019-04-04	True News
ottohasibuan	sengketapemilu	1	2019-05-24	Misleading News
pbnuprotesdubessaudi	specialreportinews	1	2018-12-04	True News
pbnuprotesdubessaudi	specialreportinews	1	2018-12-04	Other 1
hantamhoax	ansormaju1barisan	1	2018-12-05	True News
pdip	caleg	1	2019-02-19	True News
02vspki	jokowikalahrakyatbahagia	1	2019-03-23	False News
saringsebelumsharing	tnipolrisolid	1	2019-01-04	True News
saringsebelumsharing	sinergitastnipolri	1	2019-01-04	True News
saringsebelumsharing	stophoax	2	2019-05-03	True News
saringsebelumsharing	polripromoter	1	2019-05-04	True News
saringsebelumsharing	polriadauntukmasyarakat	1	2019-05-04	True News
tnipolrisolid	sinergitastnipolri	2	2019-01-04	True News
tnipolrisolid	stophoax	1	2019-01-05	True News
sinergitastnipolri	stophoax	1	2019-01-05	True News
stophoax	bijakbermediasosial	3	2019-01-04	True News
stophoax	polripromoter	3	2019-01-04	True News
stophoax	polripromoter	1	2019-05-04	True News
stophoax	polriadauntukmasyarakat	1	2019-05-04	True News
bijakbermediasosial	polripromoter	3	2019-01-04	True News
polripromoter	polriadauntukmasyarakat	1	2019-05-04	True News
santriwapresjokowi	debat1terbuktikerjanya	1	2019-01-18	Other 2
santriwapresjokowi	debat1terbuktikerjanya	1	2019-01-18	True News
vadshiring	vadster	1	2019-01-17	Other 1
vadshiring	idvads	1	2019-01-17	Other 1
vadshiring	goodplacetowork	1	2019-01-17	Other 1
vadster	idvads	1	2019-01-17	Other 1
vadster	goodplacetowork	1	2019-01-17	Other 1
idvads	goodplacetowork	1	2019-01-17	Other 1
jokowiamintegakkanham	jokowiaminpeduliham	1	2019-01-17	False News
jokowiamintegakkanham	jokowiaminmenangdebat	1	2019-01-17	Other 2
jokowiamintegakkanham	jokowiaminlebihbaik	1	2019-01-17	Other 2
peoplepowerkonstitusional	pantunpuasa	1	2019-05-13	Misleading News
indonesiamemanggilcaknun	riprasakeadilan	1	2019-05-13	Misleading News
prabowosmartleader	neweraprabowosandi	1	2019-02-17	True News
1newstainment	sukseskanpemilu2019	1	2019-03-30	True News
janganpilihpemimpinpendusta	janganmaudikibulilagi	1	2019-04-02	Other 1
sandiuno	misterikematiankpps	1	2019-05-10	Misleading News
bubarkanfpi	saveindonesia	1	2019-05-09	True News
bubarkanfpi	bubarkanormasradikalfpi	1	2019-05-09	True News
saveindonesia	bubarkanormasradikalfpi	1	2019-05-09	True News
peoplepowerbukanmakar	peoplepoweraspirasirakyat	1	2019-05-10	Misleading News
arusbesarmenujuperubahan	prabowosanditakterbendung	1	2019-04-03	False News
prabowosanditakterbendung	pilihprabowountukperubahan	1	2019-04-04	False News
hoaxsaber	opinivideo	1	2019-03-15	False News
opinivideo	suratsuara	1	2019-04-05	True News
opinivideo	kpps	1	2019-04-05	True News
kamidukungfpi	kamibersamaubn	1	2019-05-08	False News
kamidukungfpi	kamibersamaulama	1	2019-05-08	False News
kamibersamaubn	kamibersamaulama	1	2019-05-08	False News
sementara	katanya	2	2019-03-22	Misleading News
jokowiaminmenangdebat	jokowiaminlebihbaik	1	2019-01-17	Other 2
rakyatbergerak	dukung7tuntutanprabowo	1	2019-05-27	Misleading News
rakyatbergerak	aminraisbapakreformasi	1	2019-05-27	Other 1
praboworajatega	jokowiramahsabar	1	2019-02-27	False News
praboworajatega	cirebonmelukyai	1	2019-02-27	False News
jokowiramahsabar	cirebonmelukyai	1	2019-02-27	False News
sumenep	madura	1	2019-02-27	Other 2
madura	thepowerofemakemak	1	2019-02-27	Other 1
sakera	carok	1	2019-02-27	Other 1
sakera	gemahripahlohjinawi	1	2019-02-27	Other 1
sakera	madurapilihprabowosandi	1	2019-02-27	Other 1
carok	gemahripahlohjinawi	1	2019-02-27	Other 1
carok	madurapilihprabowosandi	1	2019-02-27	Other 1
gemahripahlohjinawi	madurapilihprabowosandi	1	2019-02-27	Other 1
gerakansubuhberjamaah	19harilagicobloscapres02	1	2019-03-29	False News
gerakansubuhberjamaah	istriajadicuekinapalagirakyat	1	2019-03-29	False News
gerakansubuhberjamaah	prabowomenyapakarawangbogor	1	2019-03-29	False News
19harilagicobloscapres02	istriajadicuekinapalagirakyat	1	2019-03-29	False News
19harilagicobloscapres02	prabowomenyapakarawangbogor	1	2019-03-29	False News
istriajadicuekinapalagirakyat	prabowomenyapakarawangbogor	1	2019-03-29	False News
klikrmol	pilpres	1	2018-10-01	Other 2
foto	spanduklgbt	1	2019-01-30	True News
prabowomenyapategal	prabowomenyapajateng	1	2019-04-01	True News
aksibelaislam212	kamibersamahrs	1	2018-11-30	False News
2019tetapantipki	2019diatakutdiganti	1	2018-11-30	False News
uasdibayarprabowo	uasterlantarkananakistri	3	2019-04-16	False News
uasdibayarprabowo	uasterimagratifikasi	2	2019-04-16	False News
uasterlantarkananakistri	uasterimagratifikasi	2	2019-04-16	False News
saveuas	saveustadzabdulsomad	2	2019-04-14	False News
saveuas	saveustadzabdulsomad	1	2019-04-13	False News
saveuas	selamatkanuas	2	2019-04-14	False News
saveuas	selamatkanuas	1	2019-04-13	False News
saveuas	uasberdakwah	2	2019-04-14	False News
saveuas	uasberdakwah	1	2019-04-13	False News
saveuas	save_uas	2	2019-04-14	False News
saveuas	save_uas	1	2019-04-13	False News
saveustadzabdulsomad	selamatkanuas	2	2019-04-14	False News
saveustadzabdulsomad	uasberdakwah	2	2019-04-14	False News
saveustadzabdulsomad	save_uas	2	2019-04-14	False News
selamatkanuas	uasberdakwah	2	2019-04-14	False News
selamatkanuas	save_uas	2	2019-04-14	False News
uasberdakwah	save_uas	2	2019-04-14	False News
terbaru	pojokan	1	2019-04-28	Other 2
apeloe	profesornolkoma	1	2019-04-27	False News
jokowinelection	linetoday	1	2019-05-04	True News
tutup01tusuk02	13harilagitusukprabowosandi	1	2019-04-04	Other 1
tutup01tusuk02	putihkanjakarta	1	2019-04-04	Other 1
13harilagitusukprabowosandi	putihkanjakarta	1	2019-04-04	Other 1
demokrasidengkirezimsontoloyo	akalbulusvsakalsehat	1	2019-04-04	False News
indonesianeedsprabowo	indonesiacallobserversos90turkey	1	2019-04-04	False News
indonesianeedsprabowo	indonesiacallcartercenter	1	2019-04-04	False News
indonesianeedsprabowo	webkawalpemilutipu	1	2019-04-04	False News
indonesiacallobserversos90turkey	indonesiacallcartercenter	1	2019-04-04	False News
indonesiacallobserversos90turkey	webkawalpemilutipu	1	2019-04-04	False News
indonesiacallcartercenter	webkawalpemilutipu	1	2019-04-04	False News
indonesiacallsharimansiregar	ramadhanbulanperjuangan	1	2019-05-05	True News
rakyattolakhasilpilpres	98jagademokrasi	1	2019-05-21	Other 2
rakyattraumahutang	saveaniesbaswedan	1	2019-01-10	Misleading News
rakyattraumahutang	salam2jari	1	2019-01-10	Misleading News
rakyattraumahutang	s	1	2019-01-10	Misleading News
saveaniesbaswedan	salam2jari	1	2019-01-10	Misleading News
saveaniesbaswedan	s	1	2019-01-10	Misleading News
salam2jari	s	1	2019-01-10	Misleading News
suratsuara	kpps	1	2019-04-05	True News
prabowobentengnkri	pemilih02pemilihcerdas	1	2019-04-02	True News
sumateraselatan	jagatpskawalhasilsuara	1	2019-04-17	True News
jagatpskawalhasilsuara	bismillahinsyaallahprabowo	1	2019-04-17	True News
jagatpskawalhasilsuara	thevictoryofprabowo	1	2019-04-17	True News
bismillahinsyaallahprabowo	thevictoryofprabowo	1	2019-04-17	True News
tablighakbar	doabersama	1	2018-10-01	Other 1
jokowibersamacucu	sbybersamaferdinand	1	2018-10-26	False News
lindungiburismayaallah	pemimpinmasadepan	1	2019-05-03	False News
tsamaraamany	situngkpu	1	2019-05-15	Misleading News
htiterlarang	htipemecahbelahindonesia	1	2018-11-07	Other 1
